nome,nota,setor,data_ingestao
Sementes Oilema,"4,7",Produção agrícola,2025-04-08
ITAIMBÉ,"4,3",Produção agrícola,2025-04-08
East - West Seeds Company,"4,0",Produção agrícola,2025-04-08
Bejo,"4,4",Produção agrícola,2025-04-08
Royal Agro Cereais,"4,1",Produção agrícola,2025-04-08
JBS Ambiental,"5,0",Produção agrícola,2025-04-08
FertiSystem,"4,8",Produção agrícola,2025-04-08
Cropfield do Brasil,"4,8",Produção agrícola,2025-04-08
Valence Química,"5,0",Produção agrícola,2025-04-08
Cooperativa Tritícola de Frederico Westphalen,"4,0",Produção agrícola,2025-04-08
Dois Marcos Sementes,"4,6",Produção agrícola,2025-04-08
Ecoagrícola Café,"4,5",Produção agrícola,2025-04-08
Usina Colorado,"4,7",Produção agrícola,2025-04-08
Sementes Mauá,"5,0",Produção agrícola,2025-04-08
Triunfo Sementes de Soja,"4,6",Produção agrícola,2025-04-08
Union Agro,"4,7",Produção agrícola,2025-04-08
Nova Era Agrícola,"5,0",Produção agrícola,2025-04-08
Letha Trading,"5,0",Produção agrícola,2025-04-08
Central Campo Agronegócio,"4,0",Produção agrícola,2025-04-08
Bussola Ferramentas Agrícolas,"4,6",Produção agrícola,2025-04-08
Armazéns Gerais Leste de Minas,"4,3",Produção agrícola,2025-04-08
Tecnomyl Brasil Distribuidora de Produtos Agrícolas,"4,4",Produção agrícola,2025-04-08
Campo forte Fertilizantes,"4,0",Produção agrícola,2025-04-08
Raíx Sementes,"4,5",Produção agrícola,2025-04-08
Agricola Andreis,"4,8",Produção agrícola,2025-04-08
Rural Brasil (Brazil),"4,2",Produção agrícola,2025-04-08
COOPERBOM,"4,7",Produção agrícola,2025-04-08
MS Florestal,"5,0",Produção agrícola,2025-04-08
Grupo Progresso (Brazil),"4,6",Produção agrícola,2025-04-08
Dinardo Miranda Laboratório de Análises Agrícolas,"5,0",Produção agrícola,2025-04-08
Imexsul Insumos Agrícolas,"4,2",Produção agrícola,2025-04-08
"Carvalho's Friends of a Feather, Inc.","4,4",Produção agrícola,2025-04-08
Bela Sementes,"5,0",Produção agrícola,2025-04-08
Safras Agroindustria,"4,3",Produção agrícola,2025-04-08
Grupo Somar Agro,"4,4",Produção agrícola,2025-04-08
McDonald and Pelz,"4,5",Produção agrícola,2025-04-08
Ramiro Hortifrutigranjeiro,"4,7",Produção agrícola,2025-04-08
Terranuts,"5,0",Produção agrícola,2025-04-08
Cisbra Farinhas,"5,0",Produção agrícola,2025-04-08
Paranagran Fertilizantes,"4,1",Produção agrícola,2025-04-08
AgroTerra,"4,1",Produção agrícola,2025-04-08
WEST Fertilizantes,"4,3",Produção agrícola,2025-04-08
Agrocavalca,"4,5",Produção agrícola,2025-04-08
Arrozeira Pelotas,"4,0",Produção agrícola,2025-04-08
AFOCAPI,"4,0",Produção agrícola,2025-04-08
Adubos Rifertil,"5,0",Produção agrícola,2025-04-08
Life Company,"4,5",Produção agrícola,2025-04-08
Trust Agro Company,"4,0",Produção agrícola,2025-04-08
G'S Marketing,"4,0",Produção agrícola,2025-04-08
Sterman Masser,"4,8",Produção agrícola,2025-04-08
Comercial Paty Importações,"5,0",Produção agrícola,2025-04-08
Gaio Agronegócios,"4,4",Produção agrícola,2025-04-08
Vig Sementes,"5,0",Produção agrícola,2025-04-08
Consultax,"4,6",Produção agrícola,2025-04-08
Alma Plantation,"4,2",Produção agrícola,2025-04-08
A M S Exotic,"5,0",Produção agrícola,2025-04-08
Casa das Correntes,"4,2",Produção agrícola,2025-04-08
Bio Plugs,"4,0",Produção agrícola,2025-04-08
Regional Agro,"5,0",Produção agrícola,2025-04-08
Sollo Sul Insumos Agrícolas,"4,5",Produção agrícola,2025-04-08
Grupo AgroSalgueiro,"5,0",Produção agrícola,2025-04-08
Grupo Aguetoni,"5,0",Produção agrícola,2025-04-08
Domos,"4,3",Produção agrícola,2025-04-08
Sementes Agrosol,"4,0",Produção agrícola,2025-04-08
Usina Bom Sucesso,"5,0",Produção agrícola,2025-04-08
Agro Pillati,"4,2",Produção agrícola,2025-04-08
Shull Seeds,"5,0",Produção agrícola,2025-04-08
Uniagro Negócios,"4,0",Produção agrícola,2025-04-08
Grupo FV (Brazil),"4,5",Produção agrícola,2025-04-08
Mns Comercio De Produtos Agropecuarios,"5,0",Produção agrícola,2025-04-08
Cooperativa Central de Comercialização Extrativista do Acre,"5,0",Produção agrícola,2025-04-08
Ciranda,"4,3",Produção agrícola,2025-04-08
Semear Engenharia Agronômica,"5,0",Produção agrícola,2025-04-08
Agropecuária Canoa Mirim,"4,6",Produção agrícola,2025-04-08
Angelica Agroenergia LTDA,"4,5",Produção agrícola,2025-04-08
Grupo Leopolis,"4,5",Produção agrícola,2025-04-08
Chácara Strapasson,"5,0",Produção agrícola,2025-04-08
Millar Agrobusiness,"5,0",Produção agrícola,2025-04-08
AlgasBras,"4,0",Produção agrícola,2025-04-08
Bravante Produce,"5,0",Produção agrícola,2025-04-08
Biogrow,"4,0",Produção agrícola,2025-04-08
Pack Logistics,"5,0",Produção agrícola,2025-04-08
Grupo Natus Ambiental,"4,0",Produção agrícola,2025-04-08
FACCINI,"4,0",Produção agrícola,2025-04-08
BioEnergia Orgânicos,"5,0",Produção agrícola,2025-04-08
Agrobras Agrícola Tropical do Brasil,"5,0",Produção agrícola,2025-04-08
Fort Cal,"5,0",Produção agrícola,2025-04-08
AP Agricola,"5,0",Produção agrícola,2025-04-08
Copagril Industrial e Comercial Agrícola Piccoli,"4,0",Produção agrícola,2025-04-08
Simonetti Citrus,"5,0",Produção agrícola,2025-04-08
Agropecuária Zecão,"4,0",Produção agrícola,2025-04-08
Grupo JCN (Brazil),"4,0",Produção agrícola,2025-04-08
Sementes Esperança,"5,0",Produção agrícola,2025-04-08
M. Libânio Agrícola,"4,0",Produção agrícola,2025-04-08
Maeda Agro Alimentos Saudável,"4,5",Produção agrícola,2025-04-08
M. Libânio Agrícola,"4,0",Produção agrícola,2025-04-08
Sementes Ouro Branco,"5,0",Produção agrícola,2025-04-08
CultiBras,"4,6",Produção agrícola,2025-04-08
Ciagro Insumos,"5,0",Produção agrícola,2025-04-08
Clone Viveiros,"4,4",Produção agrícola,2025-04-08
Mac Ramos,"5,0",Produção agrícola,2025-04-08
Copagri (Brazil),"5,0",Produção agrícola,2025-04-08
Tratto Agronegócios,"5,0",Produção agrícola,2025-04-08
Bolsa Agronegocios Representacoes,"4,0",Produção agrícola,2025-04-08
Renovar Agrícola,"5,0",Produção agrícola,2025-04-08
Agraria sementes,"5,0",Produção agrícola,2025-04-08
Perrfecta,"5,0",Produção agrícola,2025-04-08
Campo Bom Comercio de Fertilizantes EIRELI,"5,0",Produção agrícola,2025-04-08
Plantar Sao Joao Industria,"5,0",Produção agrícola,2025-04-08
Agrothathi,"5,0",Produção agrícola,2025-04-08
Grupo Quero-Quero,"5,0",Produção agrícola,2025-04-08
Biorgânica,"5,0",Produção agrícola,2025-04-08
Usina Santo Antônio Soluções,"5,0",Produção agrícola,2025-04-08
Rodrigues Furtado Agropecuaria,"4,0",Produção agrícola,2025-04-08
GrandValle,"5,0",Produção agrícola,2025-04-08
Grupo Petras,"5,0",Produção agrícola,2025-04-08
Agua Branca,"4,0",Produção agrícola,2025-04-08
