nome,nota,setor,data_ingestao
Finlândia Corretora de Seguros,"4,3",Seguro,2025-04-08
ERS,"4,2",Seguro,2025-04-08
Sammons Financial Group Companies,"4,2",Seguro,2025-04-08
Unimed Leste Paulista,"4,0",Seguro,2025-04-08
Tokio Marine North America Services,"4,3",Seguro,2025-04-08
AXA / France,"4,1",Seguro,2025-04-08
Valiant Seguros,"4,0",Seguro,2025-04-08
Arch Capital,"4,2",Seguro,2025-04-08
Policy Expert,"4,4",Seguro,2025-04-08
Malakoff Humanis,"4,2",Seguro,2025-04-08
BB Seguros,"4,2",Seguro,2025-04-08
SulAmérica Seguros,"4,5",Seguro,2025-04-08
Prudential Assurance Singapore,"4,0",Seguro,2025-04-08
MCE Insurance,"4,1",Seguro,2025-04-08
FCCI Insurance Group,"4,1",Seguro,2025-04-08
Unnimax,"4,5",Seguro,2025-04-08
belairdirect,"4,2",Seguro,2025-04-08
McLarens,"4,0",Seguro,2025-04-08
Farm Bureau Financial Services,"4,1",Seguro,2025-04-08
NN Group,"4,3",Seguro,2025-04-08
bolttech,"4,0",Seguro,2025-04-08
Ageas,"4,0",Seguro,2025-04-08
Fácil Assist,"4,2",Seguro,2025-04-08
IAT Insurance Group,"4,3",Seguro,2025-04-08
Beneva,"4,0",Seguro,2025-04-08
IZA,"4,2",Seguro,2025-04-08
American Modern Insurance,"4,3",Seguro,2025-04-08
Caixa Seguridade,"4,4",Seguro,2025-04-08
Maxpar,"4,2",Seguro,2025-04-08
HSI,"4,1",Seguro,2025-04-08
Equis Financial,"4,3",Seguro,2025-04-08
SBK Siemens-Betriebskrankenkasse,"4,1",Seguro,2025-04-08
Acorn Insurance and Financial Services,"4,0",Seguro,2025-04-08
United Class Seguros & Saúde,"4,3",Seguro,2025-04-08
Omnisaude.co,"4,6",Seguro,2025-04-08
Athens Administrators,"4,7",Seguro,2025-04-08
Stride Health,"4,1",Seguro,2025-04-08
a.s.r.,"4,1",Seguro,2025-04-08
Rimac International,"4,3",Seguro,2025-04-08
Ageas Insurance,"4,0",Seguro,2025-04-08
Gabi Insurance,"4,1",Seguro,2025-04-08
Mutuus,"4,3",Seguro,2025-04-08
PFP,"4,2",Seguro,2025-04-08
Grupo Segurador Banco do Brasil e Mapfre,"4,3",Seguro,2025-04-08
EAI & JJJ,"4,6",Seguro,2025-04-08
Sanitas,"4,4",Seguro,2025-04-08
Bunker,"4,0",Seguro,2025-04-08
Southern Farm Bureau Life,"4,5",Seguro,2025-04-08
Americo Life,"4,4",Seguro,2025-04-08
Policlin Saúde,"4,4",Seguro,2025-04-08
Capital Title of Texas,"4,4",Seguro,2025-04-08
Boomer Benefits,"4,1",Seguro,2025-04-08
123Seguro,"4,2",Seguro,2025-04-08
CZ,"4,3",Seguro,2025-04-08
Protecon,"4,3",Seguro,2025-04-08
Seguro PASI,"4,4",Seguro,2025-04-08
Surex,"4,3",Seguro,2025-04-08
Argo Seguros,"4,0",Seguro,2025-04-08
HGA SEGUROS,"4,7",Seguro,2025-04-08
Life Inc.,"4,3",Seguro,2025-04-08
ORCA Life,"4,7",Seguro,2025-04-08
Seven Seguros,"4,8",Seguro,2025-04-08
Vida Card,"4,3",Seguro,2025-04-08
Serra Corretora,"4,1",Seguro,2025-04-08
Falcon Insurance Group,"4,1",Seguro,2025-04-08
Flix,"4,4",Seguro,2025-04-08
Portfolio,"4,1",Seguro,2025-04-08
Horiens Risk Advisors,"4,8",Seguro,2025-04-08
Equita Group,"4,1",Seguro,2025-04-08
JKJ,"4,4",Seguro,2025-04-08
Coris Brasil,"4,3",Seguro,2025-04-08
SudaSeg,"4,7",Seguro,2025-04-08
Reposit,"4,5",Seguro,2025-04-08
Sempre Saude Administradora de Beneficios,"4,7",Seguro,2025-04-08
Porto Seguro Carro Fácil,"4,3",Seguro,2025-04-08
BB Seguridade,"4,6",Seguro,2025-04-08
Zattar Seguros,"4,0",Seguro,2025-04-08
Affinity Corretora,"4,0",Seguro,2025-04-08
Quality Care Group,"4,9",Seguro,2025-04-08
ILSA,"4,3",Seguro,2025-04-08
Novodente,"4,0",Seguro,2025-04-08
UNIMED DOURADOS,"4,4",Seguro,2025-04-08
Sadas,"4,2",Seguro,2025-04-08
Interpolis,"4,0",Seguro,2025-04-08
São Lucas Saúde,"4,3",Seguro,2025-04-08
SLB Insurance Group,"4,3",Seguro,2025-04-08
Deutsche Gesetzliche Unfallversicherung,"4,1",Seguro,2025-04-08
Avalora,"4,2",Seguro,2025-04-08
Adventist Risk Management,"4,0",Seguro,2025-04-08
Medicare Medigap Direct,"4,7",Seguro,2025-04-08
GVV Versicherungen,"4,4",Seguro,2025-04-08
GSG,"4,1",Seguro,2025-04-08
VIVIUM,"4,0",Seguro,2025-04-08
Exclusive Seguros,"5,0",Seguro,2025-04-08
W3G Consultoria,"4,4",Seguro,2025-04-08
Paraná Assistência Médica,"4,0",Seguro,2025-04-08
Baeta Assessoria De Seguros,"4,2",Seguro,2025-04-08
BR5 Benefícios,"4,0",Seguro,2025-04-08
TJK Seguros,"4,3",Seguro,2025-04-08
AG Assurance,"4,1",Seguro,2025-04-08
Fast Cover Travel Insurance,"4,1",Seguro,2025-04-08
Movimento Mais Brasil,"4,0",Seguro,2025-04-08
Ceres Previdência,"5,0",Seguro,2025-04-08
Bike Registrada,"4,7",Seguro,2025-04-08
Reolon Corretora de Seguros,"4,6",Seguro,2025-04-08
PBC Insurance,"4,9",Seguro,2025-04-08
Star Protecao Veicular,"4,0",Seguro,2025-04-08
Planscoop,"4,3",Seguro,2025-04-08
ValeCar,"4,7",Seguro,2025-04-08
Fortebens Corretora de Seguros,"4,6",Seguro,2025-04-08
Muito Mais Saúde Benefícios,"4,6",Seguro,2025-04-08
Nacora,"4,5",Seguro,2025-04-08
Berkley International do Brasil Seguros,"5,0",Seguro,2025-04-08
Jk Seguros & Consórcios,"4,0",Seguro,2025-04-08
VipSeg Brasil,"4,4",Seguro,2025-04-08
SUPERQUALIDADE - Gestão em Seguros,"4,5",Seguro,2025-04-08
Bom Plano Corretora de Seguros,"4,4",Seguro,2025-04-08
Avibra,"4,9",Seguro,2025-04-08
Apross,"4,1",Seguro,2025-04-08
Goiás Forte Corretora de Seguros,"4,2",Seguro,2025-04-08
Porto Brasil Consórcios,"5,0",Seguro,2025-04-08
R J Ketch Equine,"4,0",Seguro,2025-04-08
Stone Insurance Specialist,"5,0",Seguro,2025-04-08
LCTA Workers' Comp,"4,7",Seguro,2025-04-08
Amcor Corretora de Seguros,"4,0",Seguro,2025-04-08
MK Planos de Saude,"4,6",Seguro,2025-04-08
MK Planos de Saude,"4,6",Seguro,2025-04-08
Portal Vale Seguros,"4,0",Seguro,2025-04-08
ĀIO Corretora de Seguro e Benefícios,"4,6",Seguro,2025-04-08
Grupo Assessorar,"4,0",Seguro,2025-04-08
Protenseg Corretora de Seguros,"5,0",Seguro,2025-04-08
ProntoPaguei,"5,0",Seguro,2025-04-08
Platinum Administradora de Benefícios,"5,0",Seguro,2025-04-08
REALVALE,"5,0",Seguro,2025-04-08
Astromonte Corretora de Seguros,"5,0",Seguro,2025-04-08
Azzurra Seguros,"4,6",Seguro,2025-04-08
Prevencard Saúde,"5,0",Seguro,2025-04-08
Unicooper,"5,0",Seguro,2025-04-08
Prime Associação de Benefícios,"4,6",Seguro,2025-04-08
WA Seguros,"5,0",Seguro,2025-04-08
CAA Financial,"4,5",Seguro,2025-04-08
DPVAT Brasil,"4,0",Seguro,2025-04-08
AM Corretora de Seguros,"4,0",Seguro,2025-04-08
Portlight,"4,5",Seguro,2025-04-08
Luminus Assessoria em Seguros,"5,0",Seguro,2025-04-08
Protev,"5,0",Seguro,2025-04-08
Elite Rio Saúde,"5,0",Seguro,2025-04-08
INOVA PLANOS CONSULTORIA EM PLANOS,"5,0",Seguro,2025-04-08
Planecorp Consultoria em Planos de Saude,"5,0",Seguro,2025-04-08
WGB Seguro,"5,0",Seguro,2025-04-08
Stoica Seguros,"5,0",Seguro,2025-04-08
Vivens,"4,0",Seguro,2025-04-08
AutoCar Proteção Veicular,"4,0",Seguro,2025-04-08
Arpe Corretora de Planos de Saúde,"5,0",Seguro,2025-04-08
Triad Proteção,"5,0",Seguro,2025-04-08
Willis Corretora De Seguros,"5,0",Seguro,2025-04-08
Prevsea Consultoria em Seguros,"5,0",Seguro,2025-04-08
Terakai Garantia Motor e Câmbio,"5,0",Seguro,2025-04-08
Assist Grupo de Benefícios,"4,0",Seguro,2025-04-08
Autokar Brasil,"5,0",Seguro,2025-04-08
